Ruc|Nombre/Razon|A partir del|Resolucion|
20143122850|PROYECTO ESPECIAL SIERRA CENTRO SUR|01/11/2002|RS R.S.135-2002|
20517749142|PROYECTOS DE INFRAESTRUCTURA DEL PERU S.A.C.|01/09/2010|RS R.S.217-2010|
20110168803|PROYECTOS MEDICOS S.A.|01/06/2002|RS R.S.037-2002|
20505612753|PT MARKET S.R.L.|01/02/2004|RS R.S. 008-2004|
20167930868|PTS S.A|01/06/2002|RS R.S.037-2002|
20100335604|PUBLICIS ASOCIADOS S.A.C|01/06/2002|RS R.S.037-2002|
20419323170|PUIG PERU S.A.|01/02/2004|RS R.S. 008-2004|
20105367407|PUNTO BLANCO S.A.C.|01/05/2004|RS R.S.083-2004|
20100058503|PURATOS PERU S.A.|01/06/2002|RS R.S.037-2002|
20513251506|PURE BIOFUELS DEL PERU S.A.C.|01/09/2008|RS R.S.124-2008|
20371828851|QUAD/GRAPHICS PERU S.A.|01/02/2003|RS R.S.181-2002|
20100281245|QUIMICA ANDERS SAC|01/06/2002|RS R.S.037-2002|
20101611699|QUIMICA ESPECIALIZADA S A  QUIMESA|01/06/2002|RS R.S.037-2002|
20100085225|QUIMICA SUIZA S A|01/06/2002|RS R.S.037-2002|
20330791501|QUIMPAC S.A.|01/06/2002|RS R.S.037-2002|
20330807190|R.T.C.PERU S.R.L.|01/02/2006|RS R.S.254-2005|
20100814162|RACIONALIZACION EMPRESARIAL SA|01/06/2002|RS R.S.037-2002|
20101065759|RAGEN S.A.|01/06/2002|RS R.S.037-2002|
20459821652|RANBAXY - PRP (PERU) S.A.C|01/10/2005|RS R.S.174-2005|
20100039207|RANSA COMERCIAL S A|01/02/2003|RS R.S.181-2002|
20511402906|RC HYDRO SOCIEDAD ANONIMA CERRADA|01/12/2010|RS R.S.295-2010|
20100005566|REACTIVOS NACIONALES S A|01/06/2002|RS R.S.037-2002|
20511315922|REAL PLAZA S.A.|01/09/2010|RS R.S.217-2010|
20415531037|RECIP. ENVASES Y ESTAMPAD. METALICOS SA|01/06/2002|RS R.S.037-2002|
20505880171|RED DE COMBUSTIBLES LIQUIDOS S.A.C.|01/01/2007|RS R.S.219-2006|
20504645046|RED DE ENERGIA DEL PERU SA|01/02/2003|RS R.S.181-2002|
20423075059|RED ELECTRICA DEL SUR S.A.|01/06/2002|RS R.S.037-2002|
20492961184|REDCELL DEL PERU S.A.C.|02/05/2011|RS R.S.082-2011|
20221084684|REDONDOS S A|01/02/2003|RS R.S.181-2002|
20100373018|REENCAUCHADORA EL SOL S.A.C.|01/06/2002|RS R.S.037-2002|
20100151970|REFASA S.A.C.|01/06/2002|RS R.S.037-2002|
20259829594|REFINERIA LA PAMPILLA S.A.A|01/06/2002|RS R.S.037-2002|
20100013151|REFRACTARIOS PERUANOS S A|01/06/2002|RS R.S.037-2002|
20140266575|REGION CUSCO PLAN MERISS INKA|01/11/2002|RS R.S.135-2002|
20453223788|REGION TACNA HOSPITAL DE APOYO H.UNANUE|01/11/2002|RS R.S.135-2002|
20295613620|REGIST. NAC. DE IDENTIF. Y ESTADO CIVIL|01/06/2002|RS R.S.037-2002|
20100137632|REHDER Y ASOCIADOS S A CORREDORES DE SEG|01/06/2002|RS R.S.037-2002|
20493023714|RELIANCE EXPLORATION & PRODUCTION DMCC, SUCURSAL DEL PERU|02/05/2011|RS R.S.082-2011|
20302891452|RELIMA AMBIENTAL S.A.|01/08/2006|RS R.S.091-2006|
20100131863|RENA WARE DEL PERU S A|01/06/2002|RS R.S.037-2002|
20100359708|RENOVA S.A.C.|01/06/2002|RS R.S.037-2002|
20100061474|REPRESENTACIONES DECO S.A.C|01/06/2002|RS R.S.037-2002|
20306637305|REPRESENTACIONES MARTIN S.A.C|01/06/2003|RS R.S.101-2003|
20100990998|REPRESENTACIONES TECNIMOTORS E I R L|01/06/2002|RS R.S.037-2002|
20100337992|REPRESENTACIONES Y DISTRIBUCIONES IVER S.A. O IVER S.A.|01/06/2002|RS R.S.037-2002|
20503840121|REPSOL COMERCIAL SAC|01/02/2003|RS R.S.181-2002|
20258262728|REPSOL EXPLORACION PERU SUCURSAL DEL PER U|01/01/2007|RS R.S.219-2006|
20100176450|REPSOL YPF COMERCIAL DEL PERU S.A.|01/06/2002|RS R.S.037-2002|
20513320753|REPSOL YPF MARKETING S.A.C.|01/09/2007|RS R.S.156-2007|
20100085578|REPUESTOS NUEVOS S A (RENU S A )|01/06/2002|RS R.S.037-2002|
20100307902|RESEMIN S.A.|01/06/2002|RS R.S.037-2002|
20100065038|RESINPLAST S.A.|01/06/2002|RS R.S.037-2002|
20510169558|REVOLUTIONS PERU SAC|01/09/2010|RS R.S.217-2010|
20458659321|REYES CONSTRUCTORA S.A.C.|01/09/2010|RS R.S.217-2010|
20121685435|RICO POLLO SAC|01/06/2003|RS R.S.101-2003|
20502802179|RILLO S.A.C|01/03/2009|RS R.S.030-2009|
20100041953|RIMAC INTERNACIONAL COMPA—IA DE SEGUROS Y REASEGUROS|01/06/2002|RS R.S.037-2002|
20414955020|RIMAC INTERNACIONAL S.A. ENTIDAD PRESTADORA DE SALUD|01/06/2002|RS R.S.037-2002|
20100617332|RINTI S A|01/06/2002|RS R.S.037-2002|
20512365648|RIO TINTO MINERA PERU LIMITADA SAC|01/09/2008|RS R.S.124-2008|
20213053915|RIO TINTO MINING AND EXPLORATION S.A.C|01/06/2002|RS R.S.037-2002|
20100352525|RIVELSA S R L|01/06/2002|RS R.S.037-2002|
20508846780|ROALSA CONTRATISTAS GENERALES S.R.L.|01/09/2010|RS R.S.217-2010|
20111378909|ROMERO TRADING S A|01/06/2002|RS R.S.037-2002|
20106499943|ROSA ESTHER VERASTEGUI VERASTEGUI EIRL|01/09/2010|RS R.S.217-2010|
20258886420|ROSEN PERU S.A.|01/06/2002|RS R.S.037-2002|
20386825042|S.C. JOHNSON & SON DEL PERU S.A.|01/06/2002|RS R.S.037-2002|
20100484197|S.M.R.L. MAGISTRAL DE HUARAZ S.A.C.|01/06/2002|RS R.S.037-2002|
20307308526|SABRE INTERNATIONAL LLC|01/06/2002|RS R.S.037-2002|
20100197708|SACOS DEL SUR S A|01/06/2002|RS R.S.037-2002|
20100131430|SACOS PISCO S.A.C.|01/06/2002|RS R.S.037-2002|
20100128056|SAGA FALABELLA S A|01/06/2002|RS R.S.037-2002|
20484192830|SAIPEM S.P.A TALARA ESTABLECIMIENTO PERMANENTE EN EL PERU|01/03/2009|RS R.S.030-2009|
20208423003|SALES Y DERIVADOS DE COBRE SA|02/05/2011|RS R.S.082-2011|
20348511824|SAMITEX SA|01/06/2002|RS R.S.037-2002|
20100545081|SAMTRONICS PERU S.A.|01/06/2002|RS R.S.037-2002|
20125327509|SAN BARTOLOME S.A.|01/06/2002|RS R.S.037-2002|
20489536111|SAN CRISTOBAL S.A.|01/09/2010|RS R.S.217-2010|
20100154308|SAN FERNANDO S.A.|01/06/2002|RS R.S.037-2002|
20123647336|SAN IGNACIO S.A.|01/06/2002|RS R.S.037-2002|
20268681737|SAN JORGE INDUSTRIAL S.A.|01/06/2002|RS R.S.037-2002|
20509534838|SAN JOSE PERU S.A.C.|01/09/2008|RS R.S.124-2008|
20102078781|SAN MARTIN CONTRATISTAS GENERALES S.A.|01/02/2004|RS R.S. 008-2004|
20513320915|SAN MIGUEL INDUSTRIAS PET S.A.|01/03/2009|RS R.S.030-2009|
20509059773|SAN SIMON EQUIPOS S.A.|01/08/2006|RS R.S.091-2006|
20100134706|SANDVIK DEL PERU S A|01/06/2002|RS R.S.037-2002|
20514737364|SANIHOLD S.A.C.|02/05/2011|RS R.S.082-2011|
20100096855|SANOFI-AVENTIS DEL PERU S.A|01/06/2002|RS R.S.037-2002|
20484065480|SANTA LUCIA S.A.C. CONSTRUCCIONES, MAQUINARIAS,EQUIPOS Y SERVICIOS GENERALES|01/09/2010|RS R.S.217-2010|
20510865627|SANTA SOFIA DEL SUR S.A.C.|02/05/2011|RS R.S.082-2011|
20131031867|SANTA VICTORIA INGENIERIA SAC|01/09/2010|RS R.S.217-2010|
20100366151|SANTILLANA SA|01/06/2002|RS R.S.037-2002|
20378721998|SAP PERU SOCIEDAD ANONIMA CERRADA|01/08/2006|RS R.S.091-2006|
20168702346|SAPET DEVELOPMENT PERU INC SUCURSAL PERU|01/06/2002|RS R.S.037-2002|
20203058781|SAVIA PERU S.A.|01/06/2002|RS R.S.037-2002|
20101363008|SCANIA DEL PERU S A|01/06/2002|RS R.S.037-2002|
20110964928|SCHARFF INTERNATIONAL COURIER & CARGO SA|01/06/2002|RS R.S.037-2002|
20373651223|SCHERING-PLOUGH DEL PERU S.A.|01/06/2002|RS R.S.037-2002|
20506285586|SCHICK & ENERGIZER PERU SA|01/08/2006|RS R.S.091-2006|
20329973256|SCHLUMBERGER DEL PERU S.A.|01/06/2002|RS R.S.037-2002|
20101085199|SCHROTH CORPORACION PAPELERA S.A.C.|01/02/2004|RS R.S. 008-2004|
20100043140|SCOTIABANK PERU SAA|01/02/2003|RS R.S.181-2002|
20512436090|SDF ENERGIA S.A.C.|01/12/2010|RS R.S.295-2010|
20356922311|SEAFROST S.A.C.|02/05/2011|RS R.S.082-2011|
20382829302|SEALED AIR PERU S.R.L.|01/10/2005|RS R.S.174-2005|
20110185562|SECURITY ZAK S.A.|01/09/2010|RS R.S.217-2010|
20131911310|SEDALIB S.A.|01/03/2009|RS R.S.030-2009|
20100211034|SEDAPAR S.A.|01/03/2009|RS R.S.030-2009|
20100093082|SEGRES SYSTEC S.A.|01/08/2006|RS R.S.091-2006|
20131257750|SEGURO SOCIAL DE SALUD|01/06/2002|RS R.S.037-2002|
20100576474|SEMINARIO Y CIA S.A.B. S. A.|01/06/2002|RS R.S.037-2002|
20504898173|SERPETBOL PERU SAC|01/01/2007|RS R.S.219-2006|
20100152356|SERV AGUA POTAB Y ALCANT DE LIMA-SEDAPAL|01/06/2002|RS R.S.037-2002|
20100167892|SERVI GRIFOS S A|01/06/2002|RS R.S.037-2002|
20337101276|SERVICIO DE ADMINISTRACION TRIBUTARIA|01/06/2002|RS R.S.037-2002|
20131377810|SERVICIO NACIONAL DE CAPACITACION PARA LA INDUSTRIA DE LA CONSTRUCCION|01/11/2002|RS R.S.135-2002|
20131373075|SERVICIO NACIONAL DE SANIDAD AGRARIA|01/11/2002|RS R.S.135-2002|
20131366028|SERVICIO NACIONAL METEOROLOGIA E HIDROL.|01/11/2002|RS R.S.135-2002|
20202698124|SERVICIOS BASICOS DE SALUD CANETE-YAUYOS|01/11/2002|RS R.S.135-2002|
20100145813|SERVICIOS FRIGORIFICOS S A|01/06/2002|RS R.S.037-2002|
20100003351|SERVICIOS INDUSTRIALES DE LA MARINA S.A.|01/06/2002|RS R.S.037-2002|
20100362598|SERVICIOS INTEGRADOS DE LIMPIEZA SA (SIL SA)|01/06/2002|RS R.S.037-2002|
20466489272|SERVICIOS MINEROS GLORIA S.A.C.|01/05/2003|RS R.S.080-2003|
20256136865|SERVICIOS POSTALES DEL PERU SOCIEDAD ANONIMA     "SERPOST S.A."|01/06/2002|RS R.S.037-2002|
20100316138|SERVICIOS Y FORMULACIONES INDUSTRIALES S .A (O) SERFI SA|01/06/2002|RS R.S.037-2002|
20462527137|SERVICIOS,COBRANZAS E INVERSIONES S.A.C.|01/09/2007|RS R.S.156-2007|
20418835886|SERVITEJO S.A.|01/10/2005|RS R.S.174-2005|
20100114349|SGS DEL PERU S.A.C.|01/06/2002|RS R.S.037-2002|
20507855645|SHELL LUBRICANTES DEL PERU S.A. Y/O SHELL DEL PERU S.A.|01/05/2004|RS R.S.083-2004|
20137422604|SHOHIN S.A.|01/06/2002|RS R.S.037-2002|
20325493811|SHOUGANG GENERACION ELECTRICA S.A.A.|01/02/2003|RS R.S.181-2002|
20100142989|SHOUGANG HIERRO PERU S.A.A.|01/06/2002|RS R.S.037-2002|
20303180720|SIEMENS SAC|01/02/2003|RS R.S.181-2002|
20501165141|SIERRAS Y HERRAMIENTAS DEL PERU S.A.C.|01/10/2005|RS R.S.174-2005|
20153045021|SIGDELO S.A.|01/06/2002|RS R.S.037-2002|
20254305066|SIKA PERU S.A.|01/06/2002|RS R.S.037-2002|
20100066948|SILICE INDL. COMR. S A|01/02/2003|RS R.S.181-2002|
20492540839|SIMA SOLUTIONS SOCIEDAD AN”NIMA CERRADA|02/05/2011|RS R.S.082-2011|
20256391202|SINDICATO ENERGETICO S.A.|01/05/2003|RS R.S.080-2003|
20216501021|SISTEMA DE IMPRESIONES S.A.|01/06/2002|RS R.S.037-2002|
20106641529|SISTEMAS INTEGRALES DE SEGURIDAD SA|01/09/2010|RS R.S.217-2010|
20182246078|SISTEMAS ORACLE DEL PERU S.A.|01/06/2002|RS R.S.037-2002|
20299935648|SK ENERGY,SUCURSAL PERUANA|01/03/2009|RS R.S.030-2009|
20357259976|SKANSKA DEL PERU S.A.|01/10/2005|RS R.S.174-2005|
20100082633|SKF DEL PERU S A|01/06/2002|RS R.S.037-2002|
20502597061|SN POWER PERU S.A.|01/05/2004|RS R.S.083-2004|
20297182456|SNACKS AMERICA LATINA S.R.L.|01/06/2002|RS R.S.037-2002|
20100021685|SOC QUIMICO INDUSTRIAL PARACAS S A|01/06/2002|RS R.S.037-2002|
20100113539|SOC.INDUSTRIAL DE ARTICULOS DE METAL SAC|01/06/2002|RS R.S.037-2002|
20325117835|SOCIEDAD AGRICOLA DROKASA S.A.|01/05/2003|RS R.S.080-2003|
20373860736|SOCIEDAD AGRICOLA VIRU S.A.|01/05/2004|RS R.S.083-2004|
20100188628|SOCIEDAD ELECTRICA DEL SUR OESTE S A|01/02/2003|RS R.S.181-2002|
20504036961|SOCIEDAD IBERICA DE CONSTRUCCIONES ELECTRICAS S.A (SICE)|01/09/2010|RS R.S.217-2010|
20108572958|SOCIEDAD IMPORTADORA S.A.|01/08/2006|RS R.S.091-2006|
20447613949|SOCIEDAD METALES LUNAR DE ORO S.C.R.L.|02/05/2011|RS R.S.082-2011|
20100102171|SOCIEDAD MINERA AUSTRIA DUVAZ S.A.C.|01/01/2007|RS R.S.219-2006|
20170072465|SOCIEDAD MINERA CERRO VERDE S.A.A.|01/02/2003|RS R.S.181-2002|
20217427593|SOCIEDAD MINERA CORONA S A|01/06/2002|RS R.S.037-2002|
20100017572|SOCIEDAD MINERA EL BROCAL S.A.A.|01/06/2002|RS R.S.037-2002|
20406385397|SOCIEDAD MINERA RINCONADA SOCIEDAD ANONIMA CERRADA|02/05/2011|RS R.S.082-2011|
20136974697|SOCIEDAD SUIZO PERUANA DE EMBUTIDOS S.A. Û SUPEMSA|01/09/2004|RS R.S.184-2004|
20128967606|SOCOPUR S.A.C.|01/10/2005|RS R.S.174-2005|
20414766308|SODEXO PERU S.A.C.|01/02/2004|RS R.S. 008-2004|
20389230724|SODIMAC PERU S.A.|01/08/2006|RS R.S.091-2006|
20100094054|SOLDEXA S.A.|01/01/2010|RS R.S.265-2009|
20100104114|SOLMARTOUR S A|01/06/2002|RS R.S.037-2002|
20510051395|SOLUCIONES ALIMENTICIAS S.A.C|01/09/2010|RS R.S.217-2010|
20506766762|SONATRACH PERU CORPORATION S.A.C.|01/05/2004|RS R.S.083-2004|
20383773378|SONDA DEL PERU S.A.|01/06/2002|RS R.S.037-2002|
20372706288|SONY PERU  S.R.L.|01/06/2002|RS R.S.037-2002|
20506068216|SOUTH AMERICA MINERALS AND CHEMICALS S.A.C.|01/09/2008|RS R.S.124-2008|
20513925230|SOUTH AMERICAN EXPLORATION, LLC, SUCURSAL DEL PERU|02/05/2011|RS R.S.082-2011|
20100147514|SOUTHERN PERU COPPER CORPORATION SUCURSA L DEL PERU|01/06/2002|RS R.S.037-2002|
20376729126|SOUTHERN TEXTILE NETWORK S.A.C.|01/09/2004|RS R.S.184-2004|
20100023203|SOYUZ S A|01/06/2002|RS R.S.037-2002|
20144118872|SQM PERU S.A.|01/10/2005|RS R.S.174-2005|
20129895986|STENICA SA.|01/09/2010|RS R.S.217-2010|
20535863769|STRACON TRANSLEI JOINT VENTURE|01/09/2010|RS R.S.217-2010|
20303585622|SUCDEN PERU S.A.|01/06/2002|RS R.S.037-2002|
20100009049|SUD-CHEMIE PERU S.A.|01/06/2002|RS R.S.037-2002|
20330791684|SUDAMERICANA DE FIBRAS S.A.|01/02/2004|RS R.S. 008-2004|
20205814095|SUDAMERICANA TRADING S.R.L.|02/05/2011|RS R.S.082-2011|
20100051916|SULFATO DE COBRE S A|01/06/2002|RS R.S.037-2002|
20431991960|SUMIT S.A.C.|01/10/2005|RS R.S.174-2005|
20102305273|SUN CHEMICAL PERU S.A.|01/10/2005|RS R.S.174-2005|
20329725431|SUNSHINE EXPORT S.A.C|01/02/2006|RS R.S.254-2005|
20267073580|SUPERINT. NAC. DE LOS REGISTROS PUBLICOS|01/11/2002|RS R.S.135-2002|
20131370564|SUPERINTENDENCIA DE BANCA, SEGUROS Y ADMINISTRADORAS PRIVADAS DE FONDOS DE PENSIONES|01/06/2002|RS R.S.037-2002|
20131312955|SUPERINTENDENCIA NAC. DE ADM. TRIBUTARIA|01/06/2002|RS R.S.037-2002|
20158219655|SUPERINTENDENCIA NAC.SERV.DE SANEAMIENTO|01/06/2002|RS R.S.037-2002|
20100070970|SUPERMERCADOS PERUANOS SOCIEDAD ANONIMA 'O ' S.P.S.A.|01/06/2002|RS R.S.037-2002|
20516702649|SUR COLOR STAR S.A.|01/01/2010|RS R.S.265-2009|
20100151899|SURFAC S.R.L.|01/06/2002|RS R.S.037-2002|
20517216241|SURVIAL S.A.|01/01/2010|RS R.S.265-2009|
20135227740|SWISSPORT GBH PERU S.A.|01/06/2002|RS R.S.037-2002|
20101054986|SYSTEMS SUPPORT & SERVICES S A|01/06/2002|RS R.S.037-2002|
20112357514|T Y T S.A.C.CONTRATISTAS GENERALES|01/06/2002|RS R.S.037-2002|
20211243890|TADESA S R LTDA|01/09/2010|RS R.S.217-2010|
20100274621|TAI HENG S A|01/06/2002|RS R.S.037-2002|
20100049181|TAI LOY S.A.|01/02/2004|RS R.S. 008-2004|
20131565659|TAL S A|01/02/2003|RS R.S.181-2002|
20492321011|TALISMAN PERU B.V. SUCURSAL DEL PERU|02/05/2011|RS R.S.082-2011|
20204621242|TALMA SERVICIOS AEROPORTUARIOS S.A|01/06/2002|RS R.S.037-2002|
20306102967|TE.SA.M. PERU S.A.|01/06/2002|RS R.S.037-2002|
20267163228|TECH DATA PERU S.A.C.|01/06/2002|RS R.S.037-2002|
20433763221|TECHINT S.A.C.|01/02/2003|RS R.S.181-2002|
20100250447|TECNIADUANA S.A.C.|01/06/2002|RS R.S.037-2002|
20505120702|TECNICA AVICOLA S.A.|01/01/2010|RS R.S.265-2009|
20101145868|TECNICAS METALICAS INGENIEROS S.A.C.|01/06/2002|RS R.S.037-2002|
20100498902|TECNICENTRO CUZCO S.A.C.|01/06/2002|RS R.S.037-2002|
20265748466|TECNOCOM PERU TELEFONIA Y REDES S.A.C|01/06/2002|RS R.S.037-2002|
20101260373|TECNOFARMA S A|01/06/2002|RS R.S.037-2002|
20100103223|TECNOFIL S A|01/06/2002|RS R.S.037-2002|
20100381894|TECNOGAS S A|01/06/2002|RS R.S.037-2002|
20123531389|TECNOLOGIA DE MATERIALES S.A.|01/06/2002|RS R.S.037-2002|
20297986130|TECNOLOGIA TEXTIL S.A.|01/06/2002|RS R.S.037-2002|
20100971772|TECNOLOGICA DE ALIMENTOS S.A.|01/06/2002|RS R.S.037-2002|
20499433698|TECPETROL DEL PERU S.A.C.|01/01/2010|RS R.S.265-2009|
20206018411|TECSUR S.A.|01/06/2002|RS R.S.037-2002|
20381379648|TEJIDOS SAN JACINTO S.A.|01/06/2002|RS R.S.037-2002|
20100368871|TEJIDOS Y TE—IDOS SAN CARLOS SRL|01/06/2002|RS R.S.037-2002|
20414989277|TELEATENTO DEL PERU S.A.C.|01/06/2002|RS R.S.037-2002|
20100017491|TELEFONICA DEL PERU SAA|01/06/2002|RS R.S.037-2002|
20501827623|TELEFONICA GESTION DE SERVICIOS COMPARTIDOS PERU S.A.C.|01/02/2003|RS R.S.181-2002|
20100177774|TELEFONICA MOVILES S.A|01/06/2002|RS R.S.037-2002|
20290000263|TELEFONICA MULTIMEDIA S.A.C.|01/06/2002|RS R.S.037-2002|
20459940660|TELEFONICA SERVICIOS COMERCIALES S.A.C.|01/05/2003|RS R.S.080-2003|
20264695385|TELMEX PERU S.A.|01/06/2002|RS R.S.037-2002|
20518347633|TENARIS GLOBAL SERVICES PERU S.A.C.|01/01/2010|RS R.S.265-2009|
20428500475|TERMINAL INTERNACIONAL DEL SUR S.A.|01/05/2003|RS R.S.080-2003|
20144298161|TERMINAL TERRESTRE ICA SA|01/02/2003|RS R.S.181-2002|
20305541240|TERMOREP S.A.|01/06/2002|RS R.S.037-2002|
20352427081|TERMOSELVA S.R.L|01/05/2003|RS R.S.080-2003|
20374041011|TETRA PAK S.A.|01/06/2002|RS R.S.037-2002|
20503790271|TEXCORP S.A.C.|01/09/2008|RS R.S.124-2008|
20100364451|TEXFINA S A|01/08/2006|RS R.S.091-2006|
20264592497|TEXGROUP S.A.|01/06/2002|RS R.S.037-2002|
20104498044|TEXTIL DEL VALLE S.A.|01/05/2004|RS R.S.083-2004|
20425252608|TEXTIL OCEANO S.A.C.|01/02/2006|RS R.S.254-2005|
20100168350|TEXTIL SAN CRISTOBAL S.A.|01/10/2005|RS R.S.174-2005|
20293847038|TEXTILES CAMONES S.A.|01/10/2005|RS R.S.174-2005|
20100055580|TEXTILIA S A|01/06/2002|RS R.S.037-2002|
20522430251|THE CHALACO CORPORATION OF PERU S.A.C.|02/05/2011|RS R.S.082-2011|
20100183588|TICINO DEL PERU S A|01/06/2002|RS R.S.037-2002|
20141189850|TIENDAS EFE S.A.|01/05/2004|RS R.S.083-2004|
20493020618|TIENDAS PERUANAS SA|02/05/2011|RS R.S.082-2011|
20337564373|TIENDAS POR DEPARTAMENTO RIPLEY S.A.|01/06/2002|RS R.S.037-2002|
20305875296|TINTAS GRAFICAS VENCEDOR S.A.|01/06/2002|RS R.S.037-2002|
20140441083|TIRE SOL S.A.C.|01/06/2002|RS R.S.037-2002|
20379085505|TOPSA PRODUCTOS OPTICOS S.A.|01/06/2002|RS R.S.037-2002|
20100047056|TOPY TOP S A|01/06/2002|RS R.S.037-2002|
20331429601|TOTAL ARTEFACTOS SA|01/06/2002|RS R.S.037-2002|
20100346631|TOYO SERVICE S A|01/06/2002|RS R.S.037-2002|
20388234262|TOYOHATSU S.A.|01/09/2010|RS R.S.217-2010|
20100132592|TOYOTA DEL PERU S A|01/02/2003|RS R.S.181-2002|
20101395031|TRABAJOS MARITIMOS S.A.|01/06/2002|RS R.S.037-2002|
20293774308|TRACTO - CAMIONES USA E.I.R.L|01/10/2005|RS R.S.174-2005|
20100087198|TRADI S A|01/06/2002|RS R.S.037-2002|
20501057682|TRADING FASHION LINE S.A.|01/02/2003|RS R.S.181-2002|
20484231835|TRADING FISHMEAL CORPORATION SOCIEDAD ANONIMA CERRADA|02/05/2011|RS R.S.082-2011|
20125831177|TRANOR S.A.C.|01/06/2003|RS R.S.101-2003|
20348858182|TRANS AMERICAN AIR LINES S.A.|01/06/2002|RS R.S.037-2002|
20100228191|TRANSALTISA S.A.|01/05/2003|RS R.S.080-2003|
20258894368|TRANSBEL  S.A.C.|01/06/2002|RS R.S.037-2002|
20159469388|TRANSGAS SHIPPING LINES SAC|01/01/2007|RS R.S.219-2006|
20462604735|TRANSMERQUIM DEL PERU S.A.|01/10/2005|RS R.S.174-2005|
20499432021|TRANSPORTADORA DE GAS DEL PERU S.A.|01/02/2003|RS R.S.181-2002|
20100015103|TRANSPORTES 77 S.A.|01/06/2002|RS R.S.037-2002|
20100165768|TRANSPORTES CESARO HNOS S A|01/09/2004|RS R.S.184-2004|
20100227461|TRANSPORTES CRUZ DEL SUR S.A.C.|01/06/2002|RS R.S.037-2002|
20438933272|TRANSPORTES LINEA S.A.|01/05/2003|RS R.S.080-2003|
20132062448|TRANSPORTES RODRIGO CARRANZA S.A.C.|01/05/2003|RS R.S.080-2003|
20492672077|TRAXYS PERU SOCIEDAD ANONIMA CERRADA - TRAXYS PERU S.A.C.|02/05/2011|RS R.S.082-2011|
20208388500|TRES PALMERAS S A|02/05/2011|RS R.S.082-2011|
20514356051|TRES ROBLES SRL|01/01/2010|RS R.S.265-2009|
20409082859|TRIPLAY MARTIN S.A.C.|02/05/2011|RS R.S.082-2011|
20101369898|TRITON TRADING S A|01/08/2006|RS R.S.091-2006|
20418453177|TRUPAL S.A.|01/09/2010|RS R.S.217-2010|
20301821388|TUBISA S.A.C.|01/09/2007|RS R.S.156-2007|
20100151112|TUBOS Y PERFILES METALICOS SA|01/06/2002|RS R.S.037-2002|
20509548545|TURBOGENERADORES DEL PERU SAC|01/01/2007|RS R.S.219-2006|
20102427891|TURISMO CIVA S.A.C.|01/08/2006|RS R.S.091-2006|
20107274724|TYCO ELECTRONICS DEL PERU S.A.C.|01/10/2005|RS R.S.174-2005|
20228257479|U.E. 403-SALUD TRUJILLO-SUR OESTE|01/11/2002|RS R.S.135-2002|
20501918343|ULMA ENCOFRADOS PERU S.A.|01/01/2007|RS R.S.219-2006|
20344832138|UNIDAD DE GESTION EDUCATIVA LOCAL # 01|01/11/2002|RS R.S.135-2002|
20331304736|UNIDAD DE GESTION EDUCATIVA LOCAL 03|01/11/2002|RS R.S.135-2002|
20260014987|UNIDAD DE GESTION EDUCATIVA LOCAL 04|01/11/2002|RS R.S.135-2002|
20334929281|UNIDAD DE GESTION EDUCATIVA LOCAL 07|01/11/2002|RS R.S.135-2002|
20331166830|UNIDAD DE GESTION EDUCATIVA LOCAL N. 05|01/11/2002|RS R.S.135-2002|
20154768859|UNIDAD DE GESTION EDUCATIVA LOCAL NRO.15 HUAROCHIRI|01/11/2002|RS R.S.135-2002|
20364513276|UNIDAD DE GESTION EDUCATIVA LOCAL N∞ 13 YAUYOS|01/11/2002|RS R.S.135-2002|
20332784111|UNIDAD DE GESTION EDUCATIVA LOCAL N∞2|01/11/2002|RS R.S.135-2002|
20508011793|UNIDAD EJECUTORA N∞ 005: PROGRAMA NACIONAL DE ASISTENCIA ALIMENTARIA DEL MINISTERIO DE LA MUJER Y DE|01/03/2009|RS R.S.030-2009|
20100003946|UNILEVER ANDINA PERU S.A.|01/10/2005|RS R.S.174-2005|
20100027021|UNIMAQ S.A.|01/10/2005|RS R.S.174-2005|
20100412447|UNIMAR S A|01/06/2002|RS R.S.037-2002|
20100113610|UNION DE CER PER BACKUS Y JOHNSTON S.A.A|01/06/2002|RS R.S.037-2002|
20297543653|UNION DE CONCRETERAS S.A|01/06/2002|RS R.S.037-2002|
20100047137|UNION YCHICAWA S A|01/06/2002|RS R.S.037-2002|
20100102413|UNIQUE S.A.|01/06/2002|RS R.S.037-2002|
20100099951|UNISYS DEL PERU|01/06/2002|RS R.S.037-2002|
20100174759|UNITED AGENCIES S A SUC PERU (AGUNSA)|01/10/2005|RS R.S.174-2005|
20101961321|UNITED INTERNATIONAL PICTURES S R L|01/06/2002|RS R.S.037-2002|
20174950971|UNIV.NAC.DE EDUC. ENRIQUE GUZMAN Y VALLE|01/11/2002|RS R.S.135-2002|
20172299742|UNIVERS.NAC. JOSE FAUSTINO SANCHEZ CARRI|01/11/2002|RS R.S.135-2002|
20421226378|UNIVERSAL METAL TRADING S.A.C.|01/03/2009|RS R.S.030-2009|
20303063766|UNIVERSIDAD ALAS PERUANAS S.A.|01/08/2006|RS R.S.091-2006|
20164113532|UNIVERSIDAD CESAR VALLEJO S.A.C.|01/03/2009|RS R.S.030-2009|
20107798049|UNIVERSIDAD DE LIMA|01/06/2002|RS R.S.037-2002|
